place,name,address,latitude,longitude,category,ranking,url,website
ChIJ6Vi5pGIcdkgRmL7fWTm6XY8,The Londesborough,"36 Barbauld Rd, London N16 0SS, United Kingdom",51.5576861,-0.0806027,bar,4.5,,
ChIJ6WEqRe8CdkgRnifz8slgisU,Victoria Pub SE8 Deptford,"177 Grove St, London SE8 3QQ, United Kingdom",51.48789679999999,-0.0343839,bar,4.8,,
ChIJ6WEqRe8CdkgRnifz8slgisU,Victoria Pub SE8 Deptford,"177 Grove St, London SE8 3QQ, United Kingdom",51.48789679999999,-0.0343839,bar,4.8,,
ChIJ6WEqRe8CdkgRnifz8slgisU,Victoria Pub SE8 Deptford,"177 Grove St, London SE8 3QQ, United Kingdom",51.48789679999999,-0.0343839,bar,4.8,,
ChIJ6WEqRe8CdkgRnifz8slgisU,Victoria Pub SE8 Deptford,"177 Grove St, London SE8 3QQ, United Kingdom",51.48789679999999,-0.0343839,bar,4.8,,
ChIJ6WEqRe8CdkgRnifz8slgisU,Victoria Pub SE8 Deptford,"177 Grove St, London SE8 3QQ, United Kingdom",51.48789679999999,-0.0343839,bar,4.8,,
ChIJ6WEqRe8CdkgRnifz8slgisU,Victoria Pub SE8 Deptford,"177 Grove St, London SE8 3QQ, United Kingdom",51.48789679999999,-0.0343839,bar,4.8,,
ChIJ6WEqRe8CdkgRnifz8slgisU,Victoria Pub SE8 Deptford,"177 Grove St, London SE8 3QQ, United Kingdom",51.48789679999999,-0.0343839,bar,4.8,,
ChIJ6XKtaoEbdkgRQrcXQsKobtw,Brook Gate Finsbury Park,"175 Blackstock Rd, Finsbury Park, London N4 2JS, United Kingdom",51.5609591,-0.0984254,bar,3.8,,
ChIJ6XKtaoEbdkgRQrcXQsKobtw,Brook Gate Finsbury Park,"175 Blackstock Rd, Finsbury Park, London N4 2JS, United Kingdom",51.5609591,-0.0984254,bar,3.8,,
ChIJ6XKtaoEbdkgRQrcXQsKobtw,Brook Gate Finsbury Park,"175 Blackstock Rd, Finsbury Park, London N4 2JS, United Kingdom",51.5609591,-0.0984254,bar,3.8,,
ChIJ6XKtaoEbdkgRQrcXQsKobtw,Brook Gate Finsbury Park,"175 Blackstock Rd, Finsbury Park, London N4 2JS, United Kingdom",51.5609591,-0.0984254,bar,3.8,,
ChIJ6XKtaoEbdkgRQrcXQsKobtw,Brook Gate Finsbury Park,"175 Blackstock Rd, Finsbury Park, London N4 2JS, United Kingdom",51.5609591,-0.0984254,bar,3.8,,
ChIJ6XKtaoEbdkgRQrcXQsKobtw,Brook Gate Finsbury Park,"175 Blackstock Rd, Finsbury Park, London N4 2JS, United Kingdom",51.5609591,-0.0984254,bar,3.8,,
ChIJ6XQDtb0jdkgRENkfnt5qxRs,The Beehive,"Epping Green, Hertford SG13 8NB, United Kingdom",51.7459366,-0.1242667,restaurant,4.5,,
ChIJ6XQDtb0jdkgRENkfnt5qxRs,The Beehive,"Epping Green, Hertford SG13 8NB, United Kingdom",51.7459366,-0.1242667,bar,4.5,,
ChIJ6XQDtb0jdkgRENkfnt5qxRs,The Beehive,"Epping Green, Hertford SG13 8NB, United Kingdom",51.7459366,-0.1242667,bar,4.5,,
ChIJ6XQDtb0jdkgRENkfnt5qxRs,The Beehive,"Epping Green, Hertford SG13 8NB, United Kingdom",51.7459366,-0.1242667,bar,4.5,,
ChIJ6XQDtb0jdkgRENkfnt5qxRs,The Beehive,"Epping Green, Hertford SG13 8NB, United Kingdom",51.7459366,-0.1242667,bar,4.5,,
ChIJ6XQDtb0jdkgRENkfnt5qxRs,The Beehive,"Epping Green, Hertford SG13 8NB, United Kingdom",51.7459366,-0.1242667,bar,4.5,,
ChIJ6Zr2DqIEdkgRhVkq34baxiw,The Elephant and Castle Pub,"119 Newington Causeway, Elephant and Castle, London SE1 6BN, United Kingdom",51.49535880000001,-0.0995851,bar,4.0,,
ChIJ6Zr2DqIEdkgRhVkq34baxiw,The Elephant and Castle Pub,"119 Newington Causeway, Elephant and Castle, London SE1 6BN, United Kingdom",51.49535880000001,-0.0995851,bar,4.0,,
ChIJ6Zr2DqIEdkgRhVkq34baxiw,The Elephant and Castle Pub,"119 Newington Causeway, Elephant and Castle, London SE1 6BN, United Kingdom",51.49535880000001,-0.0995851,bar,4.0,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,bar,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,bar,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,bar,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,bar,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,bar,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,bar,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,bar,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,bar,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,bar,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,bar,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,bar,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,bar,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,bar,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,bar,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,restaurant,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,bar,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,bar,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,bar,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,bar,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,bar,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,bar,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,bar,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,bar,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,bar,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,bar,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,bar,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,bar,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,bar,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,bar,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,bar,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,bar,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,bar,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,bar,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,bar,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,bar,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,bar,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,bar,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,restaurant,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,bar,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,bar,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,bar,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,bar,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,bar,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,bar,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,bar,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,bar,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,bar,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,bar,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,bar,4.4,,
ChIJ6_7QmZ8fdkgRYP3j1AaYJqY,The Lion,"375 Hertford Rd, Enfield EN3 5PP, United Kingdom",51.6634371,-0.0449059999999999,bar,4.4,,
ChIJ6_DRyCIddkgRpt4bct8ZovM,Lord Morpeth,"402 Old Ford Rd., Bow, London E3 5NR, United Kingdom",51.5344303,-0.035709,bar,4.4,,
ChIJ6_DRyCIddkgRpt4bct8ZovM,Lord Morpeth,"402 Old Ford Rd., Bow, London E3 5NR, United Kingdom",51.5344303,-0.035709,bar,4.4,,
ChIJ6_DRyCIddkgRpt4bct8ZovM,Lord Morpeth,"402 Old Ford Rd., Bow, London E3 5NR, United Kingdom",51.5344303,-0.035709,restaurant,4.4,,
ChIJ6_DRyCIddkgRpt4bct8ZovM,Lord Morpeth,"402 Old Ford Rd., Bow, London E3 5NR, United Kingdom",51.5344303,-0.035709,bar,4.4,,
ChIJ6_DRyCIddkgRpt4bct8ZovM,Lord Morpeth,"402 Old Ford Rd., Bow, London E3 5NR, United Kingdom",51.5344303,-0.035709,bar,4.4,,
ChIJ6_DRyCIddkgRpt4bct8ZovM,Lord Morpeth,"402 Old Ford Rd., Bow, London E3 5NR, United Kingdom",51.5344303,-0.035709,bar,4.4,,
ChIJ6_DRyCIddkgRpt4bct8ZovM,Lord Morpeth,"402 Old Ford Rd., Bow, London E3 5NR, United Kingdom",51.5344303,-0.035709,bar,4.4,,
ChIJ6_DRyCIddkgRpt4bct8ZovM,Lord Morpeth,"402 Old Ford Rd., Bow, London E3 5NR, United Kingdom",51.5344303,-0.035709,bar,4.4,,
ChIJ6_SiycwEdkgRW5ZxkCF1KDs,The Cross Keys,"31 Endell St, London WC2H 9EB, United Kingdom",51.5145345,-0.1247271,bar,4.4,,
ChIJ6aUJJ1IbdkgR1nv6QossVJg,"The Fence, Farringdon","67-69 Cowcross St, London EC1M 6BP, United Kingdom",51.52006429999999,-0.1036478,restaurant,4.0,,
ChIJ6aua3jQbdkgR-DDDnrsbmGg,The Hercules Pillars,"18 Great Queen St, London WC2B 5DG, United Kingdom",51.515853,-0.1208914,bar,4.1,,
ChIJ6b0RS-AEdkgRNH53w1dDO38,Constitution,"42 Churton St, Pimlico, London SW1V 2LP, United Kingdom",51.49134129999999,-0.1391552,bar,4.3,,
ChIJ6b0RS-AEdkgRNH53w1dDO38,Constitution,"42 Churton St, Pimlico, London SW1V 2LP, United Kingdom",51.49134129999999,-0.1391552,bar,4.3,,
ChIJ6b0RS-AEdkgRNH53w1dDO38,Constitution,"42 Churton St, Pimlico, London SW1V 2LP, United Kingdom",51.49134129999999,-0.1391552,bar,4.3,,
ChIJ6bn2MdQEdkgR1GXTpMMWq7w,Leicester Arms,"44 Glasshouse St, London W1B 5DP, United Kingdom",51.5105856,-0.1376637,restaurant,4.2,,
ChIJ6c6XmRaq2EcRzcRhlBnJHAo,Prince Frederick,"31 Nichol Ln, Bromley BR1 4DE, United Kingdom",51.4158428,0.019791,bar,4.3,,
ChIJ6c6XmRaq2EcRzcRhlBnJHAo,Prince Frederick,"31 Nichol Ln, Bromley BR1 4DE, United Kingdom",51.4158428,0.019791,restaurant,4.3,,
ChIJ6c6XmRaq2EcRzcRhlBnJHAo,Prince Frederick,"31 Nichol Ln, Bromley BR1 4DE, United Kingdom",51.4158428,0.019791,bar,4.3,,
ChIJ6c6XmRaq2EcRzcRhlBnJHAo,Prince Frederick,"31 Nichol Ln, Bromley BR1 4DE, United Kingdom",51.4158428,0.019791,bar,4.3,,
ChIJ6c6XmRaq2EcRzcRhlBnJHAo,Prince Frederick,"31 Nichol Ln, Bromley BR1 4DE, United Kingdom",51.4158428,0.019791,bar,4.3,,
ChIJ6c6XmRaq2EcRzcRhlBnJHAo,Prince Frederick,"31 Nichol Ln, Bromley BR1 4DE, United Kingdom",51.4158428,0.019791,bar,4.3,,
ChIJ6c6XmRaq2EcRzcRhlBnJHAo,Prince Frederick,"31 Nichol Ln, Bromley BR1 4DE, United Kingdom",51.4158428,0.019791,restaurant,4.3,,
ChIJ6c6XmRaq2EcRzcRhlBnJHAo,Prince Frederick,"31 Nichol Ln, Bromley BR1 4DE, United Kingdom",51.4158428,0.019791,bar,4.3,,
ChIJ6c6XmRaq2EcRzcRhlBnJHAo,Prince Frederick,"31 Nichol Ln, Bromley BR1 4DE, United Kingdom",51.4158428,0.019791,bar,4.3,,
ChIJ6c6XmRaq2EcRzcRhlBnJHAo,Prince Frederick,"31 Nichol Ln, Bromley BR1 4DE, United Kingdom",51.4158428,0.019791,bar,4.3,,
ChIJ6c6XmRaq2EcRzcRhlBnJHAo,Prince Frederick,"31 Nichol Ln, Bromley BR1 4DE, United Kingdom",51.4158428,0.019791,bar,4.3,,
ChIJ6c6XmRaq2EcRzcRhlBnJHAo,Prince Frederick,"31 Nichol Ln, Bromley BR1 4DE, United Kingdom",51.4158428,0.019791,bar,4.3,,
ChIJ6c6XmRaq2EcRzcRhlBnJHAo,Prince Frederick,"31 Nichol Ln, Bromley BR1 4DE, United Kingdom",51.4158428,0.019791,bar,4.3,,
ChIJ6c6XmRaq2EcRzcRhlBnJHAo,Prince Frederick,"31 Nichol Ln, Bromley BR1 4DE, United Kingdom",51.4158428,0.019791,bar,4.3,,
ChIJ6c6XmRaq2EcRzcRhlBnJHAo,Prince Frederick,"31 Nichol Ln, Bromley BR1 4DE, United Kingdom",51.4158428,0.019791,bar,4.3,,
ChIJ6c6XmRaq2EcRzcRhlBnJHAo,Prince Frederick,"31 Nichol Ln, Bromley BR1 4DE, United Kingdom",51.4158428,0.019791,bar,4.3,,
ChIJ6c6XmRaq2EcRzcRhlBnJHAo,Prince Frederick,"31 Nichol Ln, Bromley BR1 4DE, United Kingdom",51.4158428,0.019791,bar,4.3,,
ChIJ6cztPjoddkgR6kKXH3DZKJU,The Coborn,"8 Coborn Rd, Bow, London E3 2DA, United Kingdom",51.5269883,-0.0300812,bar,4.4,,
ChIJ6cztPjoddkgR6kKXH3DZKJU,The Coborn,"8 Coborn Rd, Bow, London E3 2DA, United Kingdom",51.5269883,-0.0300812,bar,4.4,,
ChIJ6cztPjoddkgR6kKXH3DZKJU,The Coborn,"8 Coborn Rd, Bow, London E3 2DA, United Kingdom",51.5269883,-0.0300812,bar,4.4,,
ChIJ6cztPjoddkgR6kKXH3DZKJU,The Coborn,"8 Coborn Rd, Bow, London E3 2DA, United Kingdom",51.5269883,-0.0300812,bar,4.4,,
ChIJ6cztPjoddkgR6kKXH3DZKJU,The Coborn,"8 Coborn Rd, Bow, London E3 2DA, United Kingdom",51.5269883,-0.0300812,bar,4.4,,
ChIJ6cztPjoddkgR6kKXH3DZKJU,The Coborn,"8 Coborn Rd, Bow, London E3 2DA, United Kingdom",51.5269883,-0.0300812,bar,4.4,,
ChIJ6cztPjoddkgR6kKXH3DZKJU,The Coborn,"8 Coborn Rd, Bow, London E3 2DA, United Kingdom",51.5269883,-0.0300812,bar,4.4,,
ChIJ6cztPjoddkgR6kKXH3DZKJU,The Coborn,"8 Coborn Rd, Bow, London E3 2DA, United Kingdom",51.5269883,-0.0300812,bar,4.4,,
ChIJ6eUIi2YbdkgR_tfFYPZIDVI,Hoxley & Porter,"153 Upper St, London N1 1RA, United Kingdom",51.5403034,-0.1027601,restaurant,4.1,,
ChIJ6w3Nn0me2EcRKjq-LntQ1zI,Crooked Billet,"Middle St, Nazeing, Waltham Abbey EN9 2LD, United Kingdom",51.7358413,0.0159046,bar,4.4,,
ChIJ6w3Nn0me2EcRKjq-LntQ1zI,Crooked Billet,"Middle St, Nazeing, Waltham Abbey EN9 2LD, United Kingdom",51.7358413,0.0159046,bar,4.4,,
ChIJ6w3Nn0me2EcRKjq-LntQ1zI,Crooked Billet,"Middle St, Nazeing, Waltham Abbey EN9 2LD, United Kingdom",51.7358413,0.0159046,bar,4.4,,
ChIJ6w3Nn0me2EcRKjq-LntQ1zI,Crooked Billet,"Middle St, Nazeing, Waltham Abbey EN9 2LD, United Kingdom",51.7358413,0.0159046,bar,4.4,,
ChIJ6w3Nn0me2EcRKjq-LntQ1zI,Crooked Billet,"Middle St, Nazeing, Waltham Abbey EN9 2LD, United Kingdom",51.7358413,0.0159046,bar,4.4,,
ChIJ6w3Nn0me2EcRKjq-LntQ1zI,Crooked Billet,"Middle St, Nazeing, Waltham Abbey EN9 2LD, United Kingdom",51.7358413,0.0159046,bar,4.4,,
ChIJ6w3Nn0me2EcRKjq-LntQ1zI,Crooked Billet,"Middle St, Nazeing, Waltham Abbey EN9 2LD, United Kingdom",51.7358413,0.0159046,bar,4.4,,
ChIJ6w3Nn0me2EcRKjq-LntQ1zI,Crooked Billet,"Middle St, Nazeing, Waltham Abbey EN9 2LD, United Kingdom",51.7358413,0.0159046,bar,4.4,,
ChIJ6w3Nn0me2EcRKjq-LntQ1zI,Crooked Billet,"Middle St, Nazeing, Waltham Abbey EN9 2LD, United Kingdom",51.7358413,0.0159046,bar,4.4,,
ChIJ6w3Nn0me2EcRKjq-LntQ1zI,Crooked Billet,"Middle St, Nazeing, Waltham Abbey EN9 2LD, United Kingdom",51.7358413,0.0159046,bar,4.4,,
ChIJ6w3Nn0me2EcRKjq-LntQ1zI,Crooked Billet,"Middle St, Nazeing, Waltham Abbey EN9 2LD, United Kingdom",51.7358413,0.0159046,bar,4.4,,
ChIJ6w3Nn0me2EcRKjq-LntQ1zI,Crooked Billet,"Middle St, Nazeing, Waltham Abbey EN9 2LD, United Kingdom",51.7358413,0.0159046,bar,4.4,,
ChIJ6w3Nn0me2EcRKjq-LntQ1zI,Crooked Billet,"Middle St, Nazeing, Waltham Abbey EN9 2LD, United Kingdom",51.7358413,0.0159046,bar,4.4,,
ChIJ6w3Nn0me2EcRKjq-LntQ1zI,Crooked Billet,"Middle St, Nazeing, Waltham Abbey EN9 2LD, United Kingdom",51.7358413,0.0159046,bar,4.4,,
ChIJ6w3Nn0me2EcRKjq-LntQ1zI,Crooked Billet,"Middle St, Nazeing, Waltham Abbey EN9 2LD, United Kingdom",51.7358413,0.0159046,bar,4.4,,
ChIJ6w3Nn0me2EcRKjq-LntQ1zI,Crooked Billet,"Middle St, Nazeing, Waltham Abbey EN9 2LD, United Kingdom",51.7358413,0.0159046,bar,4.4,,
ChIJ6w3Nn0me2EcRKjq-LntQ1zI,Crooked Billet,"Middle St, Nazeing, Waltham Abbey EN9 2LD, United Kingdom",51.7358413,0.0159046,bar,4.4,,
ChIJ6w3Nn0me2EcRKjq-LntQ1zI,Crooked Billet,"Middle St, Nazeing, Waltham Abbey EN9 2LD, United Kingdom",51.7358413,0.0159046,bar,4.4,,
ChIJ6w3Nn0me2EcRKjq-LntQ1zI,Crooked Billet,"Middle St, Nazeing, Waltham Abbey EN9 2LD, United Kingdom",51.7358413,0.0159046,bar,4.4,,
ChIJ6wJcF0kadkgRAmSc9jjJnzs,The Wrestlers,"98 North Rd, London N6 4AA, United Kingdom",51.5749112,-0.149862,bar,4.4,,
ChIJ6wJcF0kadkgRAmSc9jjJnzs,The Wrestlers,"98 North Rd, London N6 4AA, United Kingdom",51.5749112,-0.149862,bar,4.4,,
ChIJ6wJcF0kadkgRAmSc9jjJnzs,The Wrestlers,"98 North Rd, London N6 4AA, United Kingdom",51.5749112,-0.149862,bar,4.4,,
ChIJ6wJcF0kadkgRAmSc9jjJnzs,The Wrestlers,"98 North Rd, London N6 4AA, United Kingdom",51.5749112,-0.149862,bar,4.4,,
ChIJ6wJcF0kadkgRAmSc9jjJnzs,The Wrestlers,"98 North Rd, London N6 4AA, United Kingdom",51.5749112,-0.149862,bar,4.4,,
ChIJ6wJcF0kadkgRAmSc9jjJnzs,The Wrestlers,"98 North Rd, London N6 4AA, United Kingdom",51.5749112,-0.149862,bar,4.4,,
ChIJ6wZ9P6iu2EcR1wyath2xT2c,The Alma,"10 Alma Rd, Sidcup DA14 4EA, United Kingdom",51.4321756,0.1036802,bar,4.3,,
ChIJ6wZ9P6iu2EcR1wyath2xT2c,The Alma,"10 Alma Rd, Sidcup DA14 4EA, United Kingdom",51.4321756,0.1036802,bar,4.3,,
ChIJ6wZ9P6iu2EcR1wyath2xT2c,The Alma,"10 Alma Rd, Sidcup DA14 4EA, United Kingdom",51.4321756,0.1036802,bar,4.3,,
ChIJ6wZ9P6iu2EcR1wyath2xT2c,The Alma,"10 Alma Rd, Sidcup DA14 4EA, United Kingdom",51.4321756,0.1036802,bar,4.3,,
ChIJ6wZ9P6iu2EcR1wyath2xT2c,The Alma,"10 Alma Rd, Sidcup DA14 4EA, United Kingdom",51.4321756,0.1036802,bar,4.3,,
ChIJ6wZ9P6iu2EcR1wyath2xT2c,The Alma,"10 Alma Rd, Sidcup DA14 4EA, United Kingdom",51.4321756,0.1036802,bar,4.3,,
ChIJ6wZ9P6iu2EcR1wyath2xT2c,The Alma,"10 Alma Rd, Sidcup DA14 4EA, United Kingdom",51.4321756,0.1036802,bar,4.3,,
ChIJ6wZ9P6iu2EcR1wyath2xT2c,The Alma,"10 Alma Rd, Sidcup DA14 4EA, United Kingdom",51.4321756,0.1036802,bar,4.3,,
ChIJ6wZ9P6iu2EcR1wyath2xT2c,The Alma,"10 Alma Rd, Sidcup DA14 4EA, United Kingdom",51.4321756,0.1036802,bar,4.3,,
ChIJ6wZ9P6iu2EcR1wyath2xT2c,The Alma,"10 Alma Rd, Sidcup DA14 4EA, United Kingdom",51.4321756,0.1036802,bar,4.3,,
ChIJ6wZ9P6iu2EcR1wyath2xT2c,The Alma,"10 Alma Rd, Sidcup DA14 4EA, United Kingdom",51.4321756,0.1036802,bar,4.3,,
ChIJ6wZ9P6iu2EcR1wyath2xT2c,The Alma,"10 Alma Rd, Sidcup DA14 4EA, United Kingdom",51.4321756,0.1036802,bar,4.3,,
ChIJ6wZ9P6iu2EcR1wyath2xT2c,The Alma,"10 Alma Rd, Sidcup DA14 4EA, United Kingdom",51.4321756,0.1036802,bar,4.3,,
ChIJ6wZ9P6iu2EcR1wyath2xT2c,The Alma,"10 Alma Rd, Sidcup DA14 4EA, United Kingdom",51.4321756,0.1036802,bar,4.3,,
ChIJ6xRCnsMFdkgRpT1QvwT0ROE,Lord Clyde Southwark,"27 Clennam St, London SE1 1ER, United Kingdom",51.5028346,-0.0955688,bar,4.5,,
ChIJ6xRCnsMFdkgRpT1QvwT0ROE,Lord Clyde Southwark,"27 Clennam St, London SE1 1ER, United Kingdom",51.5028346,-0.0955688,bar,4.5,,
ChIJ6xWp9Fej2EcR5VLeZCtEpfA,Aspen Tree,"Gobions Ave, Collier Row, Romford RM5 3SP, United Kingdom",51.6003449,0.1771226,bar,4.1,,
ChIJ6xWp9Fej2EcR5VLeZCtEpfA,Aspen Tree,"Gobions Ave, Collier Row, Romford RM5 3SP, United Kingdom",51.6003449,0.1771226,bar,4.1,,
